Date,Close
2019-06-28,2.308000087738037
2019-07-01,2.2669999599456787
2019-07-02,2.240000009536743
2019-07-03,2.289999961853028
2019-07-05,2.4179999828338623
2019-07-08,2.4030001163482666
2019-07-09,2.424999952316284
2019-07-10,2.444000005722046
2019-07-11,2.4159998893737797
2019-07-12,2.453000068664551
2019-07-15,2.407999992370605
2019-07-16,2.305999994277954
2019-07-17,2.303999900817871
2019-07-18,2.2869999408721924
2019-07-19,2.250999927520752
2019-07-22,2.312000036239624
2019-07-23,2.299999952316284
2019-07-24,2.220000028610229
2019-07-25,2.24399995803833
2019-07-26,2.1689999103546143
2019-07-29,2.1410000324249268
2019-07-30,2.13700008392334
2019-07-31,2.2330000400543213
2019-08-01,2.20199990272522
2019-08-02,2.121000051498413
2019-08-05,2.069999933242798
2019-08-06,2.111000061035156
2019-08-07,2.0829999446868896
2019-08-08,2.128000020980835
2019-08-09,2.11899995803833
2019-08-12,2.1050000190734863
2019-08-13,2.1470000743865967
2019-08-14,2.1429998874664307
2019-08-15,2.2320001125335693
2019-08-16,2.200000047683716
2019-08-19,2.2100000381469727
2019-08-20,2.2179999351501465
2019-08-21,2.1700000762939453
2019-08-22,2.1589999198913574
2019-08-23,2.1519999504089355
2019-08-26,2.2300000190734863
2019-08-27,2.20199990272522
2019-08-28,2.250999927520752
2019-08-29,2.2960000038146973
2019-08-30,2.2850000858306885
2019-09-03,2.3580000400543213
2019-09-04,2.444999933242798
2019-09-05,2.434999942779541
2019-09-06,2.496000051498413
2019-09-09,2.5850000381469727
2019-09-10,2.5799999237060547
2019-09-11,2.552000045776367
2019-09-12,2.5739998817443848
2019-09-13,2.614000082015991
2019-09-16,2.680999994277954
2019-09-17,2.6679999828338623
2019-09-18,2.63700008392334
2019-09-19,2.5380001068115234
2019-09-20,2.5339999198913574
2019-09-23,2.5269999504089355
2019-09-24,2.503000020980835
2019-09-25,2.502000093460083
2019-09-26,2.427999973297119
2019-09-27,2.4040000438690186
2019-09-30,2.3299999237060547
2019-10-01,2.282999992370605
2019-10-02,2.246999979019165
2019-10-03,2.3289999961853027
2019-10-04,2.351999998092652
2019-10-07,2.302999973297119
2019-10-08,2.2880001068115234
2019-10-09,2.233999967575073
2019-10-10,2.2179999351501465
2019-10-11,2.21399998664856
2019-10-14,2.2799999713897705
2019-10-15,2.33899998664856
2019-10-16,2.302999973297119
2019-10-17,2.318000078201294
2019-10-18,2.319999933242798
2019-10-21,2.23799991607666
2019-10-22,2.2720000743865967
2019-10-23,2.282000064849853
2019-10-24,2.315999984741211
2019-10-25,2.299999952316284
2019-10-28,2.446000099182129
2019-10-29,2.5969998836517334
2019-10-30,2.690999984741211
2019-10-31,2.632999897003174
2019-11-01,2.71399998664856
2019-11-04,2.821000099182129
2019-11-05,2.861999988555908
2019-11-06,2.828000068664551
2019-11-07,2.7720000743865967
2019-11-08,2.7890000343322754
2019-11-11,2.63700008392334
2019-11-12,2.621000051498413
2019-11-13,2.5999999046325684
2019-11-14,2.6470000743865967
2019-11-15,2.687999963760376
2019-11-18,2.565999984741211
2019-11-19,2.509999990463257
2019-11-20,2.559000015258789
2019-11-21,2.566999912261963
2019-11-22,2.664999961853028
2019-11-25,2.5309998989105225
2019-11-26,2.470000028610229
2019-11-27,2.500999927520752
2019-11-29,2.2809998989105225
2019-12-02,2.3289999961853027
2019-12-03,2.440999984741211
2019-12-04,2.3989999294281006
2019-12-05,2.427000045776367
2019-12-06,2.3340001106262207
2019-12-09,2.2320001125335693
2019-12-10,2.263999938964844
2019-12-11,2.243000030517578
2019-12-12,2.328000068664551
2019-12-13,2.2960000038146973
2019-12-16,2.3410000801086426
2019-12-17,2.319000005722046
2019-12-18,2.2860000133514404
2019-12-19,2.2730000019073486
2019-12-20,2.328000068664551
2019-12-23,2.21399998664856
2019-12-24,2.171999931335449
2019-12-26,2.2939999103546143
2019-12-27,2.157999992370605
2019-12-30,2.186000108718872
2019-12-31,2.188999891281128
2020-01-02,2.121999979019165
2020-01-03,2.130000114440918
2020-01-06,2.134999990463257
2020-01-07,2.1619999408721924
2020-01-08,2.1410000324249268
2020-01-09,2.1659998893737797
2020-01-10,2.20199990272522
2020-01-13,2.181999921798706
2020-01-14,2.187000036239624
2020-01-15,2.119999885559082
2020-01-16,2.07699990272522
2020-01-17,2.003000020980835
2020-01-21,1.8949999809265137
2020-01-22,1.9049999713897705
2020-01-23,1.9259999990463257
2020-01-24,1.89300000667572
2020-01-27,1.9019999504089355
2020-01-28,1.934000015258789
2020-01-29,1.8769999742507932
2020-01-30,1.8289999961853027
2020-01-31,1.840999960899353
2020-02-03,1.819000005722046
2020-02-04,1.871999979019165
2020-02-05,1.8609999418258667
2020-02-06,1.861999988555908
2020-02-07,1.8580000400543213
2020-02-10,1.7660000324249268
2020-02-11,1.787999987602234
2020-02-12,1.843999981880188
2020-02-13,1.825999975204468
2020-02-14,1.837000012397766
2020-02-18,1.9809999465942385
2020-02-19,1.955000042915344
2020-02-20,1.919999957084656
2020-02-21,1.9049999713897705
2020-02-24,1.8270000219345093
2020-02-25,1.847000002861023
2020-02-26,1.8209999799728396
2020-02-27,1.7519999742507937
2020-02-28,1.684000015258789
2020-03-02,1.75600004196167
2020-03-03,1.7999999523162842
2020-03-04,1.8270000219345093
2020-03-05,1.7719999551773071
2020-03-06,1.7079999446868896
2020-03-09,1.777999997138977
2020-03-10,1.9359999895095823
2020-03-11,1.878000020980835
2020-03-12,1.840999960899353
2020-03-13,1.86899995803833
2020-03-16,1.815000057220459
2020-03-17,1.7289999723434448
2020-03-18,1.6039999723434448
2020-03-19,1.6540000438690186
2020-03-20,1.6039999723434448
2020-03-23,1.6019999980926514
2020-03-24,1.652999997138977
2020-03-25,1.659000039100647
2020-03-26,1.6369999647140503
2020-03-27,1.633999943733215
2020-03-30,1.690000057220459
2020-03-31,1.6399999856948853
2020-04-01,1.587000012397766
2020-04-02,1.5520000457763672
2020-04-03,1.621000051498413
2020-04-06,1.7309999465942385
2020-04-07,1.8519999980926516
2020-04-08,1.7829999923706057
2020-04-09,1.7330000400543213
2020-04-13,1.7239999771118164
2020-04-14,1.649999976158142
2020-04-15,1.5980000495910645
2020-04-16,1.6859999895095823
2020-04-17,1.753000020980835
2020-04-20,1.924000024795532
2020-04-21,1.8209999799728396
2020-04-22,1.9390000104904173
2020-04-23,1.815000057220459
2020-04-24,1.746000051498413
2020-04-27,1.819000005722046
2020-04-28,1.7940000295639038
2020-04-29,1.86899995803833
2020-04-30,1.9490000009536743
2020-05-01,1.8899999856948853
2020-05-04,1.993000030517578
2020-05-05,2.134000062942505
2020-05-06,1.944000005722046
2020-05-07,1.8940000534057615
2020-05-08,1.8229999542236328
2020-05-11,1.825999975204468
2020-05-12,1.7200000286102295
2020-05-13,1.616000056266785
2020-05-14,1.680999994277954
2020-05-15,1.6460000276565552
2020-05-18,1.7829999923706057
2020-05-19,1.830000042915344
2020-05-20,1.7710000276565552
2020-05-21,1.7100000381469729
2020-05-22,1.7309999465942385
2020-05-26,1.7929999828338623
2020-05-27,1.722000002861023
2020-05-28,1.8270000219345093
2020-05-29,1.8489999771118164
2020-06-01,1.77400004863739
2020-06-02,1.7769999504089355
2020-06-03,1.8209999799728396
2020-06-04,1.8220000267028809
2020-06-05,1.781999945640564
2020-06-08,1.7890000343322754
2020-06-09,1.7669999599456787
2020-06-10,1.7799999713897705
2020-06-11,1.812999963760376
2020-06-12,1.7309999465942385
2020-06-15,1.6690000295639038
2020-06-16,1.6139999628067017
2020-06-17,1.6380000114440918
2020-06-18,1.6380000114440918
2020-06-19,1.6690000295639038
2020-06-22,1.6640000343322754
2020-06-23,1.6369999647140503
2020-06-24,1.597000002861023
2020-06-25,1.4819999933242798
2020-06-26,1.4950000047683716
2020-06-29,1.7089999914169312
2020-06-30,1.7510000467300415
2020-07-01,1.6710000038146973
2020-07-02,1.7339999675750732
2020-07-06,1.830000042915344
2020-07-07,1.8760000467300413
2020-07-08,1.8240000009536743
2020-07-09,1.7790000438690186
2020-07-10,1.8049999475479128
2020-07-13,1.7389999628067017
2020-07-14,1.746000051498413
2020-07-15,1.777999997138977
2020-07-16,1.7230000495910645
2020-07-17,1.718000054359436
2020-07-20,1.6410000324249268
2020-07-21,1.6749999523162842
2020-07-22,1.680999994277954
2020-07-23,1.784999966621399
2020-07-24,1.807999968528748
2020-07-27,1.7339999675750732
2020-07-28,1.7999999523162842
2020-07-29,1.8539999723434448
2020-07-30,1.8289999961853027
2020-07-31,1.7990000247955322
2020-08-03,2.1010000705718994
2020-08-04,2.193000078201294
2020-08-05,2.190999984741211
2020-08-06,2.164999961853028
2020-08-07,2.23799991607666
2020-08-10,2.1530001163482666
2020-08-11,2.1710000038146973
2020-08-12,2.1519999504089355
2020-08-13,2.181999921798706
2020-08-14,2.3559999465942383
2020-08-17,2.33899998664856
2020-08-18,2.4170000553131104
2020-08-19,2.4260001182556152
2020-08-20,2.351999998092652
2020-08-21,2.447999954223633
2020-08-24,2.513000011444092
2020-08-25,2.489000082015991
2020-08-26,2.4609999656677246
2020-08-27,2.5789999961853027
2020-08-28,2.657000064849853
2020-08-31,2.630000114440918
2020-09-01,2.5269999504089355
2020-09-02,2.486000061035156
2020-09-03,2.486999988555908
2020-09-04,2.588000059127808
2020-09-08,2.400000095367432
2020-09-09,2.4059998989105225
2020-09-10,2.322999954223633
2020-09-11,2.2690000534057617
2020-09-14,2.309999942779541
2020-09-15,2.361999988555908
2020-09-16,2.2669999599456787
2020-09-17,2.0420000553131104
2020-09-18,2.0480000972747803
2020-09-21,1.8350000381469729
2020-09-22,1.8339999914169312
2020-09-23,2.125
2020-09-24,2.247999906539917
2020-09-25,2.138999938964844
2020-09-28,2.1010000705718994
2020-09-29,2.561000108718872
2020-09-30,2.5269999504089355
2020-10-01,2.5269999504089355
2020-10-02,2.437999963760376
2020-10-05,2.615000009536743
2020-10-06,2.5199999809265137
2020-10-07,2.6059999465942383
2020-10-08,2.627000093460083
2020-10-09,2.740999937057495
2020-10-12,2.88100004196167
2020-10-13,2.8550000190734863
2020-10-14,2.635999917984009
2020-10-15,2.775000095367432
2020-10-16,2.7730000019073486
2020-10-19,2.7950000762939453
2020-10-20,2.9130001068115234
2020-10-21,3.0230000019073486
2020-10-22,3.006999969482422
2020-10-23,2.970999956130981
2020-10-26,3.0239999294281006
2020-10-27,3.0190000534057617
2020-10-28,2.996000051498413
2020-10-29,3.3010001182556152
2020-10-30,3.3540000915527344
2020-11-02,3.24399995803833
2020-11-03,3.059000015258789
2020-11-04,3.0460000038146973
2020-11-05,2.941999912261963
2020-11-06,2.888000011444092
2020-11-09,2.858999967575073
2020-11-10,2.9489998817443848
2020-11-11,3.0309998989105225
2020-11-12,2.9760000705718994
2020-11-13,2.994999885559082
2020-11-16,2.697000026702881
2020-11-17,2.691999912261963
2020-11-18,2.711999893188477
2020-11-19,2.5920000076293945
2020-11-20,2.650000095367432
2020-11-23,2.7109999656677246
2020-11-24,2.775000095367432
2020-11-25,2.8959999084472656
2020-11-27,2.8429999351501465
2020-11-30,2.881999969482422
2020-12-01,2.880000114440918
2020-12-02,2.7799999713897705
2020-12-03,2.506999969482422
2020-12-04,2.575000047683716
2020-12-07,2.4059998989105225
2020-12-08,2.3989999294281006
2020-12-09,2.441999912261963
2020-12-10,2.552999973297119
2020-12-11,2.5910000801086426
2020-12-14,2.681999921798706
2020-12-15,2.681999921798706
2020-12-16,2.677000045776367
2020-12-17,2.635999917984009
2020-12-18,2.700000047683716
2020-12-21,2.7049999237060547
2020-12-22,2.7799999713897705
2020-12-23,2.6080000400543213
2020-12-24,2.5179998874664307
2020-12-28,2.305000066757202
2020-12-29,2.4670000076293945
2020-12-30,2.421999931335449
2020-12-31,2.5390000343322754
2021-01-04,2.5810000896453857
2021-01-05,2.70199990272522
2021-01-06,2.7160000801086426
2021-01-07,2.7290000915527344
2021-01-08,2.700000047683716
2021-01-11,2.746999979019165
2021-01-12,2.753000020980835
2021-01-13,2.726999998092652
2021-01-14,2.6659998893737797
2021-01-15,2.736999988555908
2021-01-19,2.5460000038146973
2021-01-20,2.5390000343322754
2021-01-21,2.490999937057495
2021-01-22,2.446000099182129
2021-01-25,2.601999998092652
2021-01-26,2.6559998989105225
2021-01-27,2.759999990463257
2021-01-28,2.6640000343322754
2021-01-29,2.563999891281128
2021-02-01,2.8499999046325684
2021-02-02,2.845000028610229
2021-02-03,2.7890000343322754
2021-02-04,2.934999942779541
2021-02-05,2.86299991607666
2021-02-08,2.881999969482422
2021-02-09,2.8350000381469727
2021-02-10,2.9110000133514404
2021-02-11,2.868000030517578
2021-02-12,2.9119999408721924
2021-02-16,3.128999948501587
2021-02-17,3.219000101089477
2021-02-18,3.0820000171661377
2021-02-19,3.069000005722046
2021-02-22,2.953000068664551
2021-02-23,2.878999948501587
2021-02-24,2.8540000915527344
2021-02-25,2.7769999504089355
2021-02-26,2.7709999084472656
2021-03-01,2.7769999504089355
2021-03-02,2.83899998664856
2021-03-03,2.815999984741211
2021-03-04,2.746000051498413
2021-03-05,2.700999975204468
2021-03-08,2.6640000343322754
2021-03-09,2.6619999408721924
2021-03-10,2.691999912261963
2021-03-11,2.6679999828338623
2021-03-12,2.5999999046325684
2021-03-15,2.483999967575073
2021-03-16,2.562000036239624
2021-03-17,2.5280001163482666
2021-03-18,2.4809999465942383
2021-03-19,2.5350000858306885
2021-03-22,2.5820000171661377
2021-03-23,2.507999897003174
2021-03-24,2.5179998874664307
2021-03-25,2.569999933242798
2021-03-26,2.556999921798706
2021-03-29,2.5859999656677246
2021-03-30,2.622999906539917
2021-03-31,2.6080000400543213
2021-04-01,2.638999938964844
2021-04-05,2.510999917984009
2021-04-06,2.4560000896453857
2021-04-07,2.5199999809265137
2021-04-08,2.5220000743865967
2021-04-09,2.526000022888184
2021-04-12,2.561000108718872
2021-04-13,2.61899995803833
2021-04-14,2.618000030517578
2021-04-15,2.657999992370605
2021-04-16,2.680000066757202
2021-04-19,2.749000072479248
2021-04-20,2.726999998092652
2021-04-21,2.691999912261963
2021-04-22,2.749000072479248
2021-04-23,2.7300000190734863
2021-04-26,2.789999961853028
2021-04-27,2.872999906539917
2021-04-28,2.924999952316284
2021-04-29,2.9110000133514404
2021-04-30,2.930999994277954
2021-05-03,2.9660000801086426
2021-05-04,2.9670000076293945
2021-05-05,2.937999963760376
2021-05-06,2.927999973297119
2021-05-07,2.9579999446868896
2021-05-10,2.931999921798706
2021-05-11,2.9549999237060547
2021-05-12,2.969000101089477
2021-05-13,2.9730000495910645
2021-05-14,2.9609999656677246
2021-05-17,3.108999967575073
2021-05-18,3.01200008392334
2021-05-19,2.96399998664856
2021-05-20,2.924999952316284
2021-05-21,2.9059998989105225
2021-05-24,2.885999917984009
2021-05-25,2.9130001068115234
2021-05-26,2.983999967575073
2021-05-27,2.9579999446868896
2021-05-28,2.986000061035156
2021-06-01,3.1040000915527344
2021-06-02,3.075000047683716
2021-06-03,3.0409998893737797
2021-06-04,3.0969998836517334
2021-06-07,3.069999933242798
2021-06-08,3.128000020980835
2021-06-09,3.128999948501587
2021-06-10,3.1489999294281006
2021-06-11,3.2960000038146973
2021-06-14,3.351999998092652
2021-06-15,3.240000009536743
2021-06-16,3.250999927520752
2021-06-17,3.253000020980835
2021-06-18,3.2149999141693115
2021-06-21,3.190999984741211
2021-06-22,3.257999897003174
2021-06-23,3.3329999446868896
2021-06-24,3.4179999828338623
2021-06-25,3.496000051498413
2021-06-28,3.617000102996826
2021-06-29,3.630000114440918
2021-06-30,3.650000095367432
2021-07-01,3.66100001335144
2021-07-02,3.700000047683716
2021-07-06,3.63700008392334
2021-07-07,3.595999956130981
2021-07-08,3.687999963760376
2021-07-09,3.674000024795532
2021-07-12,3.749000072479248
2021-07-13,3.696000099182129
2021-07-14,3.660000085830689
2021-07-15,3.614000082015991
2021-07-16,3.674000024795532
2021-07-19,3.7790000438690186
2021-07-20,3.875999927520752
2021-07-21,3.9590001106262207
2021-07-22,4.002999782562256
2021-07-23,4.059999942779541
2021-07-26,4.102000236511231
2021-07-27,3.970999956130981
2021-07-28,4.044000148773193
2021-07-29,4.059000015258789
2021-07-30,3.9140000343322754
2021-08-02,3.934999942779541
2021-08-03,4.026999950408936
2021-08-04,4.1579999923706055
2021-08-05,4.139999866485596
2021-08-06,4.139999866485596
2021-08-09,4.059999942779541
2021-08-10,4.089000225067139
2021-08-11,4.059000015258789
2021-08-12,3.933000087738037
2021-08-13,3.861000061035156
2021-08-16,3.946000099182129
2021-08-17,3.836999893188477
2021-08-18,3.8519999980926514
2021-08-19,3.829999923706055
2021-08-20,3.8510000705718994
2021-08-23,3.944999933242798
2021-08-24,3.8959999084472656
2021-08-25,3.8970000743865967
2021-08-26,4.184000015258789
2021-08-27,4.369999885559082
2021-08-30,4.304999828338623
2021-08-31,4.376999855041504
2021-09-01,4.614999771118164
2021-09-02,4.640999794006348
2021-09-03,4.711999893188477
2021-09-07,4.567999839782715
2021-09-08,4.914000034332275
2021-09-09,5.031000137329102
2021-09-10,4.938000202178955
2021-09-13,5.230999946594238
2021-09-14,5.260000228881836
2021-09-15,5.460000038146973
2021-09-16,5.335000038146973
2021-09-17,5.105000019073486
2021-09-20,4.985000133514404
2021-09-21,4.804999828338623
2021-09-22,4.804999828338623
2021-09-23,4.97599983215332
2021-09-24,5.139999866485596
2021-09-27,5.705999851226807
2021-09-28,5.841000080108643
2021-09-29,5.477000236511231
2021-09-30,5.867000102996826
2021-10-01,5.61899995803833
2021-10-04,5.765999794006348
2021-10-05,6.311999797821045
2021-10-06,5.675000190734863
2021-10-07,5.677000045776367
2021-10-08,5.565000057220459
2021-10-11,5.34499979019165
2021-10-12,5.505000114440918
2021-10-13,5.590000152587891
2021-10-14,5.686999797821045
2021-10-15,5.409999847412109
2021-10-18,4.988999843597412
2021-10-19,5.0879998207092285
2021-10-20,5.170000076293945
2021-10-21,5.114999771118164
2021-10-22,5.28000020980835
2021-10-25,5.8979997634887695
2021-10-26,5.881999969482422
2021-10-27,6.202000141143799
2021-10-28,5.7820000648498535
2021-10-29,5.426000118255615
2021-11-01,5.185999870300293
2021-11-02,5.541999816894531
2021-11-03,5.670000076293945
2021-11-04,5.716000080108643
2021-11-05,5.515999794006348
2021-11-08,5.427000045776367
2021-11-09,4.979000091552734
2021-11-10,4.880000114440918
2021-11-11,5.14900016784668
2021-11-12,4.790999889373779
2021-11-15,5.017000198364258
2021-11-16,5.177000045776367
2021-11-17,4.815999984741211
2021-11-18,4.901999950408936
2021-11-19,5.065000057220459
2021-11-22,4.789000034332275
2021-11-23,4.9670000076293945
2021-11-24,5.067999839782715
2021-11-26,5.447000026702881
2021-11-29,4.854000091552734
2021-11-30,4.566999912261963
2021-12-01,4.257999897003174
2021-12-02,4.056000232696533
2021-12-03,4.131999969482422
2021-12-06,3.6570000648498535
2021-12-07,3.7079999446868896
2021-12-08,3.815000057220459
2021-12-09,3.813999891281128
2021-12-10,3.924999952316284
2021-12-13,3.7939999103546143
2021-12-14,3.746999979019165
2021-12-15,3.802000045776367
2021-12-16,3.766000032424927
2021-12-17,3.690000057220459
2021-12-20,3.8340001106262207
2021-12-21,3.86899995803833
2021-12-22,3.9760000705718994
2021-12-23,3.7309999465942383
2021-12-27,4.059999942779541
2021-12-28,4.054999828338623
2021-12-29,4.02400016784668
2021-12-30,3.561000108718872
2021-12-31,3.7300000190734863
2022-01-03,3.815000057220459
2022-01-04,3.7170000076293945
2022-01-05,3.881999969482422
2022-01-06,3.812000036239624
2022-01-07,3.9159998893737793
2022-01-10,4.078999996185303
2022-01-11,4.249000072479248
2022-01-12,4.85699987411499
2022-01-13,4.269999980926514
2022-01-14,4.26200008392334
2022-01-18,4.2829999923706055
2022-01-19,4.031000137329102
2022-01-20,3.802000045776367
2022-01-21,3.999000072479248
2022-01-24,4.026999950408936
2022-01-25,4.052999973297119
2022-01-26,4.276999950408936
2022-01-27,6.264999866485596
2022-01-28,4.638999938964844
2022-01-31,4.874000072479248
2022-02-01,4.750999927520752
2022-02-02,5.500999927520752
2022-02-03,4.888000011444092
2022-02-04,4.572000026702881
2022-02-07,4.23199987411499
2022-02-08,4.248000144958496
2022-02-09,4.008999824523926
2022-02-10,3.9590001106262207
2022-02-11,3.940999984741211
2022-02-14,4.195000171661377
2022-02-15,4.306000232696533
2022-02-16,4.7170000076293945
2022-02-17,4.486000061035156
2022-02-18,4.431000232696533
2022-02-22,4.498000144958496
2022-02-23,4.623000144958496
2022-02-24,4.567999839782715
2022-02-25,4.46999979019165
2022-02-28,4.401999950408936
2022-03-01,4.572999954223633
2022-03-02,4.76200008392334
2022-03-03,4.7220001220703125
2022-03-04,5.015999794006348
2022-03-07,4.833000183105469
2022-03-08,4.526999950408936
2022-03-09,4.526000022888184
2022-03-10,4.63100004196167
2022-03-11,4.724999904632568
2022-03-14,4.6579999923706055
2022-03-15,4.567999839782715
2022-03-16,4.748000144958496
2022-03-17,4.989999771118164
2022-03-18,4.86299991607666
2022-03-21,4.900000095367432
2022-03-22,5.186999797821045
2022-03-23,5.23199987411499
2022-03-24,5.401000022888184
2022-03-25,5.571000099182129
2022-03-28,5.507999897003174
2022-03-29,5.335999965667725
2022-03-30,5.605000019073486
2022-03-31,5.642000198364258
2022-04-01,5.71999979019165
2022-04-04,5.711999893188477
2022-04-05,6.0320000648498535
2022-04-06,6.02899980545044
2022-04-07,6.359000205993652
2022-04-08,6.277999877929688
2022-04-11,6.64300012588501
2022-04-12,6.679999828338623
2022-04-13,6.997000217437744
2022-04-14,7.300000190734863
2022-04-18,7.820000171661377
2022-04-19,7.176000118255615
2022-04-20,6.936999797821045
2022-04-21,6.956999778747559
2022-04-22,6.533999919891357
2022-04-25,6.669000148773193
2022-04-26,6.849999904632568
2022-04-27,7.267000198364258
2022-04-28,6.888000011444092
2022-04-29,7.24399995803833
2022-05-02,7.474999904632568
2022-05-03,7.953999996185303
2022-05-04,8.414999961853027
2022-05-05,8.782999992370605
2022-05-06,8.043000221252441
2022-05-09,7.026000022888184
2022-05-10,7.385000228881836
2022-05-11,7.639999866485596
2022-05-12,7.738999843597412
2022-05-13,7.663000106811523
2022-05-16,7.955999851226807
2022-05-17,8.303999900817871
2022-05-18,8.368000030517578
2022-05-19,8.307999610900879
2022-05-20,8.083000183105469
2022-05-23,8.744000434875488
2022-05-24,8.795999526977539
2022-05-25,8.970999717712402
2022-05-26,8.907999992370605
2022-05-27,8.72700023651123
2022-05-31,8.145000457763672
2022-06-01,8.696000099182129
2022-06-02,8.484999656677246
2022-06-03,8.52299976348877
2022-06-06,9.321999549865724
2022-06-07,9.29300022125244
2022-06-08,8.699000358581543
2022-06-09,8.963000297546387
2022-06-10,8.850000381469727
2022-06-13,8.609000205993652
2022-06-14,7.189000129699707
2022-06-15,7.420000076293945
2022-06-16,7.464000225067139
2022-06-17,6.943999767303467
2022-06-21,6.808000087738037
2022-06-22,6.857999801635742
2022-06-23,6.238999843597412
2022-06-24,6.21999979019165
2022-06-27,6.500999927520752
2022-06-28,6.551000118255615
2022-06-29,6.498000144958496
2022-06-30,5.423999786376953
2022-07-01,5.730000019073486
2022-07-05,5.5229997634887695
2022-07-06,5.510000228881836
2022-07-07,6.296999931335449
2022-07-08,6.033999919891357
2022-07-11,6.426000118255615
2022-07-12,6.163000106811523
2022-07-13,6.689000129699707
2022-07-14,6.599999904632568
2022-07-15,7.015999794006348
2022-07-18,7.479000091552734
2022-07-19,7.263999938964844
2022-07-20,8.006999969482422
2022-07-21,7.932000160217285
2022-07-22,8.298999786376953
2022-07-25,8.72700023651123
2022-07-26,8.993000030517578
2022-07-27,8.687000274658203
2022-07-28,8.133999824523926
2022-07-29,8.229000091552734
2022-08-01,8.282999992370605
2022-08-02,7.705999851226807
2022-08-03,8.265999794006348
2022-08-04,8.121999740600586
2022-08-05,8.064000129699707
2022-08-08,7.589000225067139
2022-08-09,7.833000183105469
2022-08-10,8.20199966430664
2022-08-11,8.87399959564209
2022-08-12,8.767999649047852
2022-08-15,8.727999687194824
2022-08-16,9.32900047302246
2022-08-17,9.244000434875488
2022-08-18,9.187999725341797
2022-08-19,9.336000442504885
2022-08-22,9.68000030517578
2022-08-23,9.192999839782717
2022-08-24,9.329999923706056
2022-08-25,9.375
2022-08-26,9.29599952697754
2022-08-29,9.352999687194824
2022-08-30,9.041999816894531
2022-08-31,9.126999855041504
2022-09-01,9.26200008392334
2022-09-02,8.78600025177002
2022-09-06,8.145000457763672
2022-09-07,7.842000007629394
2022-09-08,7.914999961853027
2022-09-09,7.995999813079834
2022-09-12,8.24899959564209
2022-09-13,8.284000396728516
2022-09-14,9.11400032043457
2022-09-15,8.324000358581543
2022-09-16,7.763999938964844
2022-09-19,7.751999855041504
2022-09-20,7.717000007629394
2022-09-21,7.778999805450439
2022-09-22,7.089000225067139
2022-09-23,6.828000068664551
2022-09-26,6.902999877929688
2022-09-27,6.651000022888184
2022-09-28,6.868000030517578
2022-09-29,6.874000072479248
2022-09-30,6.765999794006348
2022-10-03,6.46999979019165
2022-10-04,6.836999893188477
2022-10-05,6.929999828338623
2022-10-06,6.9720001220703125
2022-10-07,6.748000144958496
2022-10-10,6.434999942779541
2022-10-11,6.5960001945495605
2022-10-12,6.434999942779541
2022-10-13,6.741000175476074
2022-10-14,6.453000068664551
2022-10-17,5.999000072479248
2022-10-18,5.744999885559082
2022-10-19,5.461999893188477
2022-10-20,5.357999801635742
2022-10-21,4.959000110626221
2022-10-24,5.198999881744385
2022-10-25,5.61299991607666
2022-10-26,5.605999946594238
2022-10-27,5.185999870300293
2022-10-28,5.684000015258789
2022-10-31,6.355000019073486
2022-11-01,5.714000225067139
2022-11-02,6.26800012588501
2022-11-03,5.974999904632568
2022-11-04,6.400000095367432
2022-11-07,6.943999767303467
2022-11-08,6.138000011444092
2022-11-09,5.864999771118164
2022-11-10,6.238999843597412
2022-11-11,5.879000186920166
2022-11-14,5.933000087738037
2022-11-15,6.033999919891357
2022-11-16,6.199999809265137
2022-11-17,6.36899995803833
2022-11-18,6.302999973297119
2022-11-21,6.776000022888184
2022-11-22,6.77899980545044
2022-11-23,7.308000087738037
2022-11-25,7.02400016784668
2022-11-28,6.711999893188477
2022-11-29,7.235000133514404
2022-11-30,6.929999828338623
2022-12-01,6.73799991607666
2022-12-02,6.281000137329102
2022-12-05,5.577000141143799
2022-12-06,5.468999862670898
2022-12-07,5.7230000495910645
2022-12-08,5.961999893188477
2022-12-09,6.244999885559082
2022-12-12,6.586999893188477
2022-12-13,6.934999942779541
2022-12-14,6.429999828338623
2022-12-15,6.96999979019165
2022-12-16,6.599999904632568
2022-12-19,5.85099983215332
2022-12-20,5.326000213623047
2022-12-21,5.331999778747559
2022-12-22,4.999000072479248
2022-12-23,5.078999996185303
2022-12-27,5.2820000648498535
2022-12-28,4.709000110626221
2022-12-29,4.559000015258789
2022-12-30,4.474999904632568
2023-01-03,3.98799991607666
2023-01-04,4.171999931335449
2023-01-05,3.7200000286102295
2023-01-06,3.7100000381469727
2023-01-09,3.910000085830689
2023-01-10,3.638999938964844
2023-01-11,3.671000003814697
2023-01-12,3.694999933242798
2023-01-13,3.4189999103546143
2023-01-17,3.5859999656677246
2023-01-18,3.311000108718872
2023-01-19,3.275000095367432
2023-01-20,3.174000024795532
2023-01-23,3.447000026702881
2023-01-24,3.257999897003174
2023-01-25,3.066999912261963
2023-01-26,2.944000005722046
2023-01-27,3.108999967575073
2023-01-30,2.677000045776367
2023-01-31,2.684000015258789
2023-02-01,2.4679999351501465
2023-02-02,2.4560000896453857
2023-02-03,2.4100000858306885
2023-02-06,2.4570000171661377
2023-02-07,2.5840001106262207
2023-02-08,2.3959999084472656
2023-02-09,2.430000066757202
2023-02-10,2.513999938964844
2023-02-13,2.4049999713897705
